User_id,History_course_id,History_course_name
user0486,"1318, 1437, 2733","Content Strategy for Professionals: Engaging Audiences, Writing Winning Resumes and Cover Letters, Writing Professional Email and Memos (Project-Centered Course)"
user0487,"1097, 2605, 2399, 3424","Project Management: Creating the Precedence Network Diagram, Managerial Accounting: Cost Behaviors, Systems, and Analysis, Strategic Leadership and Management Capstone, High-Impact Business Writing"
user0488,"1120, 1511, 2270","Arts and Heritage Management, Investment Management in an Evolving and Volatile World by HEC Paris and AXA Investment Managers, Marketing Management II"
user0489,"1681, 2399","Leading transformations: Manage change, Strategic Leadership and Management Capstone"
user0490,"1518, 1774, 2399","Operations Management: Strategy and Quality Management for the Digital Age, Python and Machine-Learning for Asset Management with Alternative Data Sets, Strategic Leadership and Management Capstone"
user0491,"1308, 1437, 1853, 2623","European Business Law: Doing Business in Europe, Writing Winning Resumes and Cover Letters, Business Strategy, Business Growth Strategy"
user0492,"1518, 2623, 3410","Operations Management: Strategy and Quality Management for the Digital Age, Business Growth Strategy, Positioning: What you need for a successful Marketing Strategy"
user0493,"1728, 2623, 3417","The Strategy of Content Marketing, Business Growth Strategy, The Business of Social"
user0494,"1902, 2189, 2399, 2594","Supplier Management, Human Resources Management Capstone: HR for People Managers, Strategic Leadership and Management Capstone, Financial Engineering and Risk Management Part II"
user0495,"1276, 1681, 2594","Business Analysis & Process Management, Leading transformations: Manage change, Financial Engineering and Risk Management Part II"
user0496,"1104, 1189","The Business of Product Management I, Managerial Accounting Fundamentals"
user0497,"1296, 1437, 2733","Engineering Project Management: Scope, Time and Cost Management, Writing Winning Resumes and Cover Letters, Writing Professional Email and Memos (Project-Centered Course)"
user0498,"1853, 2370, 3410, 3417","Business Strategy, Pricing Strategy, Positioning: What you need for a successful Marketing Strategy, The Business of Social"
user0499,"2499, 2927, 3307","Edit Your Photos for Social Media Marketing using PicsArt, Relationship Management, Innovation Management"
user0500,"1189, 1681","Managerial Accounting Fundamentals, Leading transformations: Manage change"
user0501,"1660, 2605, 2594","Coding for Designers, Managers, & Entrepreneurs III, Managerial Accounting: Cost Behaviors, Systems, and Analysis, Financial Engineering and Risk Management Part II"
user0502,"1840, 1173, 2399, 3262","Fundamentals of financial and management accounting, Organizational Behavior: How to Manage People, Strategic Leadership and Management Capstone , Financial Management Capstone"
user0503,"1299, 1681, 1984","Management and financial accounting: Know your numbers 1, Leading transformations: Manage change, Python and Machine Learning for Asset Management"
user0504,"1457, 1853, 2848","Corporate & Commercial Law I: Contracts & Employment Law, Business Strategy, Marketing Strategy Capstone Project"
user0505,"1308, 1902, 2270, 3221","European Business Law: Doing Business in Europe, Supplier Management, Marketing Management II, Strategic Management - Capstone Project"
user0506,"1768, 3262","Supply chain management: Be global, Financial Management Capstone"
user0507,"1853, 1972, 2426","Business Strategy, Becoming a changemaker: Introduction to Social Innovation, Unleashing the Impact of your Social Enterprise"
user0508,"1395, 1768, 2547","Financial Risk Management with R, Supply chain management: Be global, Supply Chain Management Strategy"
user0509,"1120, 1285","Arts and Heritage Management, How to Manage a Remote Team"
user0510,"1299, 2270, 2594, 3410","Management and financial accounting: Know your numbers 1, Marketing Management II, Financial Engineering and Risk Management Part II, Positioning: What you need for a successful Marketing Strategy"
user0511,"1691, 2573, 2769, 3281","Identifying Social Entrepreneurship Opportunities, Introduction to PicsArt for Social Media Marketing, Management Skills for International Business, International Organizations Management"
user0512,"1774, 2362, 3131","Python and Machine-Learning for Asset Management with Alternative Data Sets, Fundamentals of Financial Planning, with Goldman Sachs 10,000 Women, Corporate Strategy"
user0513,"1285, 1529, 3281","How to Manage a Remote Team, Marketing Management I, International Organizations Management"
user0514,"1296, 2178, 2927, 2945","Engineering Project Management: Scope, Time and Cost Management, Advanced Content and Social Tactics to Optimize SEO, Relationship Management, Investment Risk Management"
user0515,"1518, 1840, 2733","Operations Management: Strategy and Quality Management for the Digital Age, Fundamentals of financial and management accounting , Writing Professional Email and Memos (Project-Centered Course)"
user0516,"1185, 1318, 2623, 2987","Brand Identity and Strategy, Content Strategy for Professionals: Engaging Audiences, Positioning: What you need for a successful Marketing Strategy, Business Growth Strategy, Project Management Project"
user0517,"2733, 3082, 3410","Writing Professional Email and Memos (Project-Centered Course), Design-Led Strategy: Design thinking for business strategy and entrepreneurship, Positioning: What you need for a successful Marketing Strategy"
user0518,"1614, 2399, 2927, 2547","Fundamentals of Social Media Advertising, Strategic Leadership and Management Capstone, Relationship Management, Supply Chain Management Strategy"
user0519,"1902, 2118, 2426","Supplier Management, Strategic Management, Unleashing the Impact of your Social Enterprise"
user0520,"1887, 2256, 2279, 3221","Introduction to Social Media Analytics, Intercultural Management, Strategic management: Be competitive, Strategic Management - Capstone Project"
user0521,"1043, 1972, 2848, 3131","A Scientific Approach to Innovation Management, Becoming a changemaker: Introduction to Social Innovation, Marketing Strategy Capstone Project, Corporate Strategy"
user0522,"1285, 2399, 2594","How to Manage a Remote Team, Strategic Leadership and Management Capstone, Financial Engineering and Risk Management Part II"
user0523,"2370, 2426, 2769, 3221","Pricing Strategy, Unleashing the Impact of your Social Enterprise , Management Skills for International Business, Strategic Management - Capstone Project"
user0524,"2189, 2733, 3281","Human Resources Management Capstone: HR for People Managers, Writing Professional Email and Memos (Project-Centered Course), International Organizations Management"
user0525,"2256, 2270, 2399, 2621","Intercultural Management, Marketing Management II, Strategic Leadership and Management Capstone , Brand and Product Management"
user0526,"1887, 2426, 2605, 2987","Introduction to Social Media Analytics, Unleashing the Impact of your Social Enterprise, Managerial Accounting: Cost Behaviors, Systems, and Analysis , Project Management Project"
user0527,"1189, 1660, 1984","Managerial Accounting Fundamentals, Coding for Designers, Managers, & Entrepreneurs III, Python and Machine Learning for Asset Management"
user0528,"1728, 2623, 3131, 3262","The Strategy of Content Marketing, Business Growth Strategy, The Business of Social, Corporate Strategy, Financial Management Capstone"
user0529,"2118, 2270, 3059","Strategic Management, Marketing Management II, Managerial Accounting: Tools for Facilitating and Guiding Business Decisions"
user0530,"1097, 1189, 1768, 2189","Project Management: Creating the Precedence Network Diagram, Managerial Accounting Fundamentals, Supply chain management: Be global , Human Resources Management Capstone: HR for People Managers"
user0531,"1296, 2362, 2399, 2594","Engineering Project Management: Scope, Time and Cost Management, Fundamentals of Financial Planning, with Goldman Sachs 10,000 Women, Strategic Leadership and Management Capstone, Financial Engineering and Risk Management Part II"
user0532,"1395, 1457, 1529","Financial Risk Management with R, Corporate & Commercial Law I: Contracts & Employment Law, Marketing Management I"
user0533,"1972, 2605, 2987, 3131","Becoming a changemaker: Introduction to Social Innovation, Managerial Accounting: Cost Behaviors, Systems, and Analysis, Project Management Project, Corporate Strategy"
user0532,"1395, 1457, 1529","Financial Risk Management with R, Corporate & Commercial Law I: Contracts & Employment Law, Marketing Management I"
user0533,"1972, 2605, 2987, 3131","Becoming a changemaker: Introduction to Social Innovation, Managerial Accounting: Cost Behaviors, Systems, and Analysis, Project Management Project, Corporate Strategy"
user0479,"0742, 2499, 3505","European Business Law: Doing Business in Europe, Edit Your Photos for Social Media Marketing using PicsArt, Copyright Law in the Music Business"
user0480,"3504, 1457","Copyright Law in the Music Business, Corporate & Commercial Law I: Contracts & Employment Law"
user0481,"0105, 1437, 3424","Business Writing, Writing Winning Resumes and Cover Letters, High-Impact Business Writing"
user0482,"1185, 1318, 2733, 3410","Brand Identity and Strategy, Content Strategy for Professionals: Engaging Audiences, Writing Professional Email and Memos (Project-Centered Course), Positioning: What you need for a successful Marketing Strategy"
user0483,"2499, 2178, 2371","Edit Your Photos for Social Media Marketing using PicsArt, Advanced Content and Social Tactics to Optimize SEO, Sustainable Vikings: Sustainability & Corporate Social Responsibility in Scandinavial"
user0484,"1465, 2371, 2573","What is Social?, Sustainable Vikings: Sustainability & Corporate Social Responsibility in Scandinavia, Introduction to PicsArt for Social Media Marketing"
user0485,"1043, 1299, 1768, 1984","A Scientific Approach to Innovation Management, Management and financial accounting: Know your numbers 1, Supply chain management: Be global, Python and Machine Learning for Asset Management"
user0486,"1318, 1437, 2733","Content Strategy for Professionals: Engaging Audiences, Writing Winning Resumes and Cover Letters, Writing Professional Email and Memos (Project-Centered Course)"
user0487,"1097, 2605, 2399, 3424","Project Management: Creating the Precedence Network Diagram, Managerial Accounting: Cost Behaviors, Systems, and Analysis, Strategic Leadership and Management Capstone, High-Impact Business Writing"
user0488,"1120, 1511, 2270","Arts and Heritage Management, Investment Management in an Evolving and Volatile World by HEC Paris and AXA Investment Managers, Marketing Management II"
user0489,"1681, 2399","Leading transformations: Manage change, Strategic Leadership and Management Capstone"
user0490,"1518, 1774, 2399","Operations Management: Strategy and Quality Management for the Digital Age, Python and Machine-Learning for Asset Management with Alternative Data Sets, Strategic Leadership and Management Capstone"
user0532,"1395, 1457, 1529","Financial Risk Management with R, Corporate & Commercial Law I: Contracts & Employment Law, Marketing Management I"
user0533,"1972, 2605, 2987, 3131","Becoming a changemaker: Introduction to Social Innovation, Managerial Accounting: Cost Behaviors, Systems, and Analysis, Project Management Project, Corporate Strategy"
user0479,"0742, 2499, 3505","European Business Law: Doing Business in Europe, Edit Your Photos for Social Media Marketing using PicsArt, Copyright Law in the Music Business"
user0480,"3504, 1457","Copyright Law in the Music Business, Corporate & Commercial Law I: Contracts & Employment Law"
user0481,"0105, 1437, 3424","Business Writing, Writing Winning Resumes and Cover Letters, High-Impact Business Writing"
user0482,"1185, 1318, 2733, 3410","Brand Identity and Strategy, Content Strategy for Professionals: Engaging Audiences, Writing Professional Email and Memos (Project-Centered Course), Positioning: What you need for a successful Marketing Strategy"
user0483,"2499, 2178, 2371","Edit Your Photos for Social Media Marketing using PicsArt, Advanced Content and Social Tactics to Optimize SEO, Sustainable Vikings: Sustainability & Corporate Social Responsibility in Scandinavial"
user0484,"1465, 2371, 2573","What is Social?, Sustainable Vikings: Sustainability & Corporate Social Responsibility in Scandinavia, Introduction to PicsArt for Social Media Marketing"
user0485,"1043, 1299, 1768, 1984","A Scientific Approach to Innovation Management, Management and financial accounting: Know your numbers 1, Supply chain management: Be global, Python and Machine Learning for Asset Management"
user0486,"1318, 1437, 2733","Content Strategy for Professionals: Engaging Audiences, Writing Winning Resumes and Cover Letters, Writing Professional Email and Memos (Project-Centered Course)"
user0487,"1097, 2605, 2399, 3424","Project Management: Creating the Precedence Network Diagram, Managerial Accounting: Cost Behaviors, Systems, and Analysis, Strategic Leadership and Management Capstone, High-Impact Business Writing"
user0488,"1120, 1511, 2270","Arts and Heritage Management, Investment Management in an Evolving and Volatile World by HEC Paris and AXA Investment Managers, Marketing Management II"
